Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,round,year,institute,type
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3168,3168,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,41597,47296,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),53149,54541,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7012,7034,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,14177,15131,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),18726,19680,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,6376,7822,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),9384,9384,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3594,3715,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,39928,43306,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),49496,52853,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6406,6573,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,12462,13185,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),20292,20327,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6519,6736,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7646,7646,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2364,2503,4,2022,"Visvesvaraya National Institute of Technology, Nagpur",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,35360,49430,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),38471,38471,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7696,7696,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,15202,16395,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),19545,19545,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7454,7501,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),8485,8485,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3248,3248,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,41611,50974,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),53497,53594,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7619,7619,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),8504,8504,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,14301,15531,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),19572,19572,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,7389,7794,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2397,2397,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,42907,51134,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),38164,43968,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7686,7686,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),7642,7642,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,14466,15387,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),14749,14749,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7783,8058,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2578,2578,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,39524,43405,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),43691,43691,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6693,6693,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,14188,14328,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),17155,17155,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,879,879,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6562,6795,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),9599,9599,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1963,1963,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,39643,49484,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),37698,47519,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7302,7681,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),7746,7746,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,14044,14932,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),15644,16896,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,5757,7113,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),4972,4972,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2302,2562,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2799,2799,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,38147,47724,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),46683,55275,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,2074,2074,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7035,7263,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),8487,8487,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,13521,14564,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),16462,18301,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6111,6783,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8175,8871,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1697,2223,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,4847,15201,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),9535,15494,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,353,353,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,2132,2421,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),2327,2896,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,3687,5057,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),4167,5457,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,173,173,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,826,2256,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),663,2414,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC (PwD),Gender-Neutral,60,60,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,474,723,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),666,666,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST (PwD),Gender-Neutral,59,59,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,9314,17363,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),12501,18534,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,330,330,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),329,329,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2410,2740,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3361,3531,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,111,111,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,4354,5562,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),5110,7940,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,123,123,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2010,2789,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),3896,3967,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,66,66,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,365,642,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),793,793,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,23666,33268,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),28271,34769,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1551,1551,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,4797,4947,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),5534,5534,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,8978,10213,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),9640,11342,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,3523,5315,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),4599,5606,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1441,2114,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),1566,1566,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,23921,34229,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),33621,39256,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,754,754,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4959,5295,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),6488,6488,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,179,179,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9202,10620,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),11523,13552,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,703,703,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4517,5530,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6355,6514,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1277,1801,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1977,1977,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,15572,22544,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),20108,22245,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,623,623,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,3228,3346,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),3528,3655,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS (PwD),Gender-Neutral,82,82,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,5905,7119,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),5702,6755,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,353,353,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1503,3179,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3830,4519,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,764,1315,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),1226,1226,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,18050,25907,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),19474,26050,4,2022,"National Institute of Technology, Andhra Pradesh",NIT
