
Joint Seat Allocation Authority 2025
IITs, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2025-26

 Home
 CSC Login
Opening and Closing Ranks
Round No

6
Institute Type

ALL
Institute Name

ALL
Academic Program

ALL
Seat Type / Category

ALL
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	8258	20010
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	5196	14640
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	45109	54950
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	63031	69969
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	2197	3107
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	7779	8123
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	10158	10158
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	16506	17508
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	23826	25202
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	1646	1646
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	7630	8596
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	11253	11335
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2453	2921
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	4311	4311
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	OPEN	Gender-Neutral	111217	167791
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	SC	Gender-Neutral	30080	30080
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	ST	Gender-Neutral	23406	23406
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	OPEN	Gender-Neutral	27749	32640
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	EWS	Gender-Neutral	4553	4553
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	OBC-NCL	Gender-Neutral	10214	12747
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	SC	Gender-Neutral	5685	5986
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	ST	Gender-Neutral	2115	2115
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	17769	75417
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	59172	71842
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	1095	1163
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	11910	32713
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	25950	27982
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	2740	8718
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	4449	12065
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	2515	10738
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	1867	7620
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	13104	22013
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	31242	38997
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	3036	3237
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	5489	5757
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	5971	7008
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	12666	14489
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	441	441
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	2878	3563
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	4512	5468
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	SC (PwD)	Gender-Neutral	136	140
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	SC (PwD)	Female-only (including Supernumerary)	14	14
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1045	1826
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	1478	1478
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	100445	127385
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	97460	119235
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	44478	67689
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	39040	39040
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	13916	18588
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	20201	23464
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	11625	29187
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	20900	27795
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	27399	35580
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	45922	55221
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	2098	2121
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	4912	5497
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	7979	7979
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	10154	11994
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	19037	20885
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	1528	1528
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	4995	5925
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	8398	8691
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2341	2458
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	3673	3673
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	79555	105936
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	77466	93924
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	3320	3320
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	39925	54573
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	33615	33615
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	10201	13572
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	15112	18048
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	8697	18198
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	15917	22375
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	23323	28758
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	39872	44750
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	1584	1584
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	4029	4221
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	7045	7045
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	7943	9087
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	14871	16533
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	4054	4696
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	6257	6895
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2302	2380
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	3259	3259
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	82103	147524
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	118131	128014
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	3718	3718
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	60785	96664
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	86891	86891
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	20332	22553
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	20571	21116
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	18509	45138
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	14065	29910
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	27314	36589
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	51663	52731
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	1951	2475
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	5575	5948
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	8399	8399
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	10744	12558
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	17229	19532
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	5409	6102
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	9820	9820
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2430	2435
National Institute of Technology Agartala	Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	4637	4637
National Institute of Technology Agartala	Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	OPEN	Gender-Neutral	242523	311214
National Institute of Technology Agartala	Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	SC	Gender-Neutral	29465	39666
National Institute of Technology Agartala	Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	ST	Gender-Neutral	30829	30829
National Institute of Technology Agartala	Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	OPEN	Gender-Neutral	41889	47515
National Institute of Technology Agartala	Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	OBC-NCL	Gender-Neutral	17151	18484
National Institute of Technology Agartala	Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	SC	Gender-Neutral	8613	9000
National Institute of Technology Agartala	Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	ST	Gender-Neutral	3332	3332
National Institute of Technology Agartala	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	HS	OPEN	Gender-Neutral	102834	234846
National Institute of Technology Agartala	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	HS	SC	Gender-Neutral	27001	35184
National Institute of Technology Agartala	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	HS	ST	Gender-Neutral	22292	34454
National Institute of Technology Agartala	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	OPEN	Gender-Neutral	27810	39393
National Institute of Technology Agartala	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	EWS	Gender-Neutral	5556	5556
National Institute of Technology Agartala	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	EWS (PwD)	Gender-Neutral	342	342
National Institute of Technology Agartala	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	OBC-NCL	Gender-Neutral	13531	15014
National Institute of Technology Agartala	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	SC	Gender-Neutral	6369	6701
National Institute of Technology Agartala	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	ST	Gender-Neutral	1903	1903
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	132304	204344
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	145103	200190
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	30160	135703
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	73441	73441
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	21225	28693
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	23622	24683
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	16120	38137
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	20211	20211
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	37836	45924
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	59193	63151
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	3138	3534
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	6448	6920
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	9311	9311
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	13326	15850
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	22224	23243
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	1514	1514
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	6623	7494
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	10373	10604
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2479	2859
National Institute of Technology Agartala	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	3520	3520
National Institute of Technology Agartala	Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	HS	OPEN	Gender-Neutral	66356	343077
National Institute of Technology Agartala	Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	HS	EWS	Gender-Neutral	61502	61502
National Institute of Technology Agartala	Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	HS	SC	Gender-Neutral	41356	42018
National Institute of Technology Agartala	Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	HS	ST	Gender-Neutral	18495	22937
National Institute of Technology Agartala	Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	OPEN	Gender-Neutral	31638	52688
National Institute of Technology Agartala	Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	OPEN (PwD)	Gender-Neutral	3039	3039
National Institute of Technology Agartala	Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	EWS	Gender-Neutral	7507	8384
National Institute of Technology Agartala	Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	OBC-NCL	Gender-Neutral	18381	19734
National Institute of Technology Agartala	Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	SC	Gender-Neutral	9054	10018
National Institute of Technology Agartala	Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	ST	Gender-Neutral	3428	3759
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	246483	308003
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	229804	279380
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	32161	41469
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	35721	46250
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	18506	18506
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	48242	56880
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	70180	75238
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	8074	8513
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	10832	10832
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	17876	18793
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	26463	27504
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	9199	9199
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	11912	11912
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2751	3542
National Institute of Technology Agartala	Production Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	4978	5180
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	HS	OPEN	Gender-Neutral	93	241
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	HS	OPEN	Female-only (including Supernumerary)	25	33
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	HS	OPEN (PwD)	Female-only (including Supernumerary)	19	19
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	HS	EWS	Gender-Neutral	390	3310
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	HS	OBC-NCL	Gender-Neutral	53	85
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	HS	OBC-NCL	Female-only (including Supernumerary)	58	58
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	HS	OBC-NCL (PwD)	Gender-Neutral	38	38
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	HS	SC	Gender-Neutral	153	222
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	HS	SC	Female-only (including Supernumerary)	143	143
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	OS	OPEN	Gender-Neutral	2	289
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	OS	OPEN	Female-only (including Supernumerary)	184	210
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	OS	OPEN (PwD)	Gender-Neutral	98	98
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	OS	EWS	Gender-Neutral	52	98
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	OS	EWS	Female-only (including Supernumerary)	53	53
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	OS	OBC-NCL	Gender-Neutral	145	254
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	OS	OBC-NCL	Female-only (including Supernumerary)	157	188
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	OS	SC	Gender-Neutral	37	65
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	OS	SC	Female-only (including Supernumerary)	55	55
National Institute of Technology Calicut	Architecture (5 Years, Bachelor of Architecture)	OS	ST	Gender-Neutral	12	19
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	33627	41439
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	42545	44519
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	78367	89041
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	12107	13267
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	13133	13133
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	14063	14241
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	7940	7940
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	30271	30271
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	30697	35514
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	42632	42632
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	266	266
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	5985	5985
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	8860	8860
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	11653	12175
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	15508	15508
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	355	355
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	4518	5357
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2456	2456
National Institute of Technology Calicut	Bio Technology (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	3639	3639
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	19561	26665
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	22939	36757
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	456	456
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	13996	36652
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	22570	22570
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	7148	8587
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	10614	11325
